"Sample","WGS/WES","Source","Organism","Events","Hyper","Body Site/Study","Status","Type","AEI","REI","ADAR","ADARB1","ADARB2"
"SRR1322312","SRR8233149","G","Hs","36508","0","Liver","normal","B","1.726","2.685","21.261","1.420","0.004"
"SRR1322334","SRR8233285","G","Hs","36156","0","Testis","normal","B","0.805","1.084","41.004","7.494","1.995"
"SRR1322355","NA","G","Hs","57534","0","Testis","normal","B","1.154","1.764","59.712","9.461","2.164"
"SRR1322373","SRR8233516","G","Hs","95340","78671","Lung","normal","B","2.473","3.980","118.094","60.084","3.199"
"SRR1322395","NA","G","Hs","0","0","Heart - Left Ventricle","normal","B","0.832","0.345","19.938","3.749","0.131"
"SRR1322419","NA","G","Hs","20108","0","Brain - Amygdala","normal","B","1.626","1.458","15.567","3.294","4.023"
"SRR1322437","SRR8233107","G","Hs","103050","60699","Thyroid","normal","B","2.212","3.283","63.037","16.003","0.039"
"SRR1322456","NA","G","Hs","30005","0","Brain - Anterior cingulate cortex (BA24)","normal","B","1.652","1.718","9.232","1.183","2.232"
"SRR1322477","SRR8233276","G","Hs","45112","0","Liver","normal","B","1.877","3.474","30.621","3.119","0.039"
"SRR1322494","SRR8233262","G","Hs","69585","0","Thyroid","normal","B","1.925","5.561","94.110","14.643","0.036"
"SRR1322512","SRR8233270","G","Hs","40762","0","Stomach","normal","B","1.644","4.355","70.906","24.830","0.568"
"SRR1322536","NA","G","Hs","48053","0","Adrenal Gland","normal","B","1.266","0.583","102.848","7.220","0.042"
"SRR1322555","SRR8233183","G","Hs","89620","0","Brain - Nucleus accumbens (basal ganglia)","normal","B","2.233","3.194","86.041","14.406","5.758"
"SRR1322573","SRR8233286","G","Hs","66869","0","Nerve - Tibial","normal","B","2.030","1.524","109.761","15.512","12.325"
"SRR1322595","SRR8233166","G","Hs","86088","0","Lung","normal","B","1.742","2.413","87.355","42.600","2.147"
"SRR1322619","SRR8233178","G","Hs","23780","0","Whole Blood","normal","B","1.520","0.919","38.664","3.202","0.007"
"SRR1322643","SRR8233113","G","Hs","76118","0","Artery - Aorta","normal","B","3.346","22.607","66.077","58.066","0.011"
"SRR1322662","NA","G","Hs","18032","0","Muscle - Skeletal","normal","B","0.673","0.878","11.763","4.693","0.010"
"SRR1322683","SRR8233623","G","Hs","48987","10017","Adrenal Gland","normal","B","1.219","1.603","90.859","6.755","0.068"
"SRR1322711","SRR8233238","G","Hs","75355","0","Thyroid","normal","B","2.220","3.122","69.124","9.589","0.188"
"SRR1322730","SRR8233539","G","Hs","23023","5284","Pancreas","normal","B","0.862","0.559","22.166","2.495","0.966"
"SRR1322747","NA","G","Hs","63780","0","Adrenal Gland","normal","B","1.237","1.355","59.935","4.472","0.234"
"SRR1322768","SRR8233150","G","Hs","15915","0","Brain - Hippocampus","normal","B","1.622","1.440","15.408","0.942","7.791"
"SRR1322790","SRR8233625","G","Hs","87193","0","Thyroid","normal","B","1.882","1.377","104.178","4.335","0.427"
"SRR1322816","SRR8233689","G","Hs","42553","0","Pancreas","normal","B","0.766","0.825","18.184","2.293","1.113"
"SRR1322840","SRR8233259","G","Hs","88318","0","Adipose - Visceral (Omentum)","normal","B","2.369","1.794","98.972","20.336","0.272"
"SRR1322864","NA","G","Hs","78446","0","Nerve - Tibial","normal","B","1.792","4.017","83.452","12.240","12.162"
"SRR1322882","SRR8233206","G","Hs","48775","0","Skin - Sun Exposed (Lower leg)","normal","B","1.521","0.587","47.386","11.890","0.678"
"SRR1322900","SRR8233179","G","Hs","13922","0","Muscle - Skeletal","normal","B","0.673","0.342","14.893","13.694","0.036"
"SRR1322918","SRR8233229","G","Hs","43017","0","Esophagus - Gastroesophageal Junction","normal","B","1.492","14.798","59.695","104.016","1.683"
"SRR1322936","SRR8233513","G","Hs","34309","14228","Adipose - Subcutaneous","normal","B","1.313","1.659","73.408","12.627","0.097"
"SRR1322960","SRR8233226","G","Hs","106993","0","Skin - Not Sun Exposed (Suprapubic)","normal","B","1.991","0.790","51.807","15.754","0.176"
"SRR1322981","SRR8233181","G","Hs","42231","0","Skin - Sun Exposed (Lower leg)","normal","B","1.585","1.264","57.864","12.143","0.200"
"SRR1323002","SRR8233164","G","Hs","85660","0","Colon - Sigmoid","normal","B","1.785","4.980","82.259","53.884","2.838"
"SRR1323043","SRR8233110","G","Hs","56096","0","Brain - Cortex","normal","B","1.654","2.187","46.745","10.909","13.268"
"SRR1323065","SRR8233108","G","Hs","71070","0","Thyroid","normal","B","1.395","4.348","70.496","9.971","0.929"
"SRR1323087","NA","G","Hs","16718","0","Muscle - Skeletal","normal","B","0.632","0.728","10.104","7.072","0.000"
"SRR1323106","SRR8233479","G","Hs","77450","52997","Brain - Anterior cingulate cortex (BA24)","normal","B","1.966","2.643","89.896","25.255","8.347"
"SRR1323130","SRR8233251","G","Hs","81286","0","Brain - Nucleus accumbens (basal ganglia)","normal","B","1.883","1.652","26.268","4.775","2.686"
"SRR1323152","NA","G","Hs","23190","0","Muscle - Skeletal","normal","B","0.625","0.627","14.747","4.387","0.094"
"SRR1323174","SRR8233238","G","Hs","57663","0","Brain - Anterior cingulate cortex (BA24)","normal","B","1.616","1.306","18.016","3.428","6.475"
"SRR1323196","SRR8233233","G","Hs","44555","0","Brain - Hippocampus","normal","B","1.858","1.134","45.980","3.765","11.277"
"SRR1323215","SRR8233118","G","Hs","83809","0","Colon - Sigmoid","normal","B","1.974","5.891","54.728","23.549","0.590"
"SRR1323234","SRR8233173","G","Hs","93948","0","Uterus","normal","B","2.296","2.062","156.947","24.363","0.422"
"SRR1323252","SRR8233207","G","Hs","94140","0","Artery - Tibial","normal","B","2.655","18.424","70.428","148.852","0.015"
"SRR1323271","SRR8233217","G","Hs","51093","0","Artery - Tibial","normal","B","2.532","26.298","87.281","133.048","0.048"
"SRR1323289","SRR8233171","G","Hs","49242","0","Skin - Not Sun Exposed (Suprapubic)","normal","B","1.337","2.116","72.529","16.876","0.134"
"SRR1323312","NA","G","Hs","0","0","Colon - Transverse","normal","B","1.377","6.046","73.936","41.318","1.747"
"SRR1323336","NA","G","Hs","111893","0","Nerve - Tibial","normal","B","2.355","2.934","86.719","16.351","3.116"
"SRR1323360","SRR8233109","G","Hs","63489","0","Adrenal Gland","normal","B","1.201","1.248","58.560","10.036","0.178"
"SRR1323382","SRR8233114","G","Hs","59394","0","Lung","normal","B","1.071","2.327","112.656","52.231","1.747"
"SRR1323404","SRR8233196","G","Hs","42756","0","Stomach","normal","B","1.050","0.822","41.098","4.310","0.147"
"SRR1323422","SRR8233680","G","Hs","84812","0","Cells - EBV-transformed lymphocytes","normal","B","1.472","0.178","280.004","1.030","0.884"
"SRR1323446","SRR8233626","G","Hs","45577","8508","Colon - Transverse","normal","B","1.142","0.518","61.251","3.656","0.195"
"SRR1323470","SRR8233271","G","Hs","54120","0","Esophagus - Gastroesophageal Junction","normal","B","1.541","4.453","43.670","12.562","0.286"
"SRR1323491","SRR8233237","G","Hs","73825","0","Liver","normal","B","2.128","1.703","37.138","2.600","0.151"
"SRR1323512","SRR8233680","G","Hs","66403","0","Heart - Atrial Appendage","normal","B","1.445","2.117","23.730","6.605","0.235"
"SRR1323536","NA","G","Hs","43468","0","Brain - Hippocampus","normal","B","1.958","1.968","28.014","3.740","15.229"
"SRR1323558","SRR8233258","G","Hs","131554","0","Skin - Sun Exposed (Lower leg)","normal","B","1.789","1.539","59.104","18.271","1.023"
"SRR1323577","SRR8233677","G","Hs","43571","0","Adipose - Visceral (Omentum)","normal","B","0.895","1.191","38.587","9.599","0.257"
"SRR1323603","SRR8233690","G","Hs","91129","0","Brain - Spinal cord (cervical c-1)","normal","B","2.184","1.376","60.892","9.056","24.887"
"SRR1323628","SRR8233130","G","Hs","16020","0","Heart - Left Ventricle","normal","B","0.738","0.590","19.543","3.715","0.022"
"SRR1323651","SRR8233678","G","Hs","55899","0","Esophagus - Gastroesophageal Junction","normal","B","1.635","10.006","74.573","41.493","0.873"
"SRR1323675","SRR8233633","G","Hs","36568","0","Cells - Transformed fibroblasts","normal","B","0.842","0.241","93.955","12.944","0.000"
"SRR1323699","SRR8233285","G","Hs","104802","0","Prostate","normal","B","2.124","2.856","78.196","16.392","0.350"
"SRR1323723","SRR8233181","G","Hs","43908","0","Lung","normal","B","1.122","4.338","79.370","53.541","3.491"
"SRR1323746","SRR8233231","G","Hs","66729","0","Brain - Cortex","normal","B","1.769","1.753","55.075","11.179","14.383"
"SRR1323764","SRR8233276","G","Hs","24472","0","Brain - Nucleus accumbens (basal ganglia)","normal","B","1.568","0.730","15.834","1.894","5.993"
"SRR1323788","SRR8233155","G","Hs","59667","0","Spleen","normal","B","1.086","0.951","95.956","9.549","0.717"
"SRR1323807","SRR8233251","G","Hs","63961","0","Brain - Spinal cord (cervical c-1)","normal","B","1.748","0.786","23.541","1.932","9.227"
"SRR1323829","SRR8233137","G","Hs","91605","0","Breast - Mammary Tissue","normal","B","2.380","1.647","101.102","15.848","0.303"
"SRR1323850","SRR8233678","G","Hs","128592","0","Thyroid","normal","B","1.527","3.605","88.229","9.905","0.200"
"SRR1323873","SRR8233683","G","Hs","55638","0","Colon - Transverse","normal","B","1.248","3.499","60.233","15.324","0.655"
"SRR1323896","SRR8233512","G","Hs","58250","13421","Lung","normal","B","0.918","1.715","55.923","32.709","0.620"
"SRR1323914","SRR8233153","G","Hs","101440","0","Thyroid","normal","B","1.898","2.370","78.080","5.861","0.477"
"SRR1323936","SRR8233160","G","Hs","146556","0","Thyroid","normal","B","2.289","4.234","121.804","22.314","0.177"
"SRR1323957","SRR8233129","G","Hs","106643","0","Vagina","normal","B","3.018","5.196","121.652","19.312","0.060"
"SRR1323977","SRR8233263","G","Hs","81947","0","Pituitary","normal","B","2.235","1.195","115.659","8.985","0.403"
"SRR1324004","SRR8233194","G","Hs","70984","0","Esophagus - Gastroesophageal Junction","normal","B","2.012","8.813","76.834","61.390","2.476"
"SRR1324025","SRR8233689","G","Hs","65505","0","Adipose - Subcutaneous","normal","B","1.577","2.370","64.413","14.826","0.295"
"SRR1324043","SRR8233237","G","Hs","49432","0","Brain - Putamen (basal ganglia)","normal","B","1.823","2.449","46.478","10.330","13.395"
"SRR1324062","SRR8233126","G","Hs","79819","0","Spleen","normal","B","1.190","0.943","119.360","18.141","0.608"
"SRR1324085","SRR8233191","G","Hs","102717","0","Adipose - Visceral (Omentum)","normal","B","2.077","2.079","82.087","20.480","0.049"
"SRR1324102","SRR8233229","G","Hs","35722","0","Pancreas","normal","B","0.693","0.654","25.483","3.227","0.996"
"SRR1324119","NA","G","Hs","83142","0","Skin - Sun Exposed (Lower leg)","normal","B","1.734","1.619","56.101","16.986","0.436"
"SRR1324141","SRR8233124","G","Hs","109487","0","Pituitary","normal","B","2.433","3.315","88.344","14.182","0.315"
"SRR1324165","SRR8233227","G","Hs","82164","0","Skin - Sun Exposed (Lower leg)","normal","B","1.713","1.397","65.997","21.196","0.132"
"SRR1324184","SRR8233106","G","Hs","49699","0","Pituitary","normal","B","1.743","0.921","57.127","6.300","24.271"
"SRR1324206","SRR8233668","G","Hs","61076","0","Breast - Mammary Tissue","normal","B","1.638","2.036","52.027","19.233","0.548"
"SRR1324226","SRR8233296","G","Hs","98411","0","Skin - Sun Exposed (Lower leg)","normal","B","1.843","2.096","63.033","25.434","0.312"
"SRR1324250","SRR8233119","G","Hs","81071","0","Lung","normal","B","1.464","1.449","98.212","21.345","0.136"
"SRR1324269","SRR8233624","G","Hs","47006","30896","Artery - Aorta","normal","B","1.649","13.675","96.929","132.109","0.263"
"SRR1324295","SRR8233177","G","Hs","38037","0","Liver","normal","B","1.808","17.646","15.244","1.938","0.021"
"SRR1324314","NA","G","Hs","111600","0","Prostate","normal","B","1.785","5.036","121.468","22.592","1.051"
"SRR1324331","SRR8233211","G","Hs","68803","0","Skin - Not Sun Exposed (Suprapubic)","normal","B","2.021","1.672","59.998","10.130","0.070"
"SRR1324349","SRR8233154","G","Hs","64288","0","Artery - Tibial","normal","B","3.114","12.696","87.290","97.069","0.234"
"SRR1324371","SRR8233228","G","Hs","41183","0","Brain - Cortex","normal","B","1.807","2.373","48.837","12.562","6.297"
"SRR1324390","SRR8233126","G","Hs","10414","0","Muscle - Skeletal","normal","B","0.530","0.536","11.335","6.840","0.053"
"SRR1324412","SRR8233119","G","Hs","28160","0","Liver","normal","B","1.526","11.764","29.212","2.306","0.550"
"SRR1324431","SRR8233211","G","Hs","44774","0","Brain - Nucleus accumbens (basal ganglia)","normal","B","1.987","2.079","51.605","10.301","9.142"
"SRR1324452","NA","G","Hs","154466","0","Brain - Cerebellum","normal","B","2.355","2.676","69.031","38.672","5.747"
"SRR1324473","SRR8233696","G","Hs","25456","0","Colon - Sigmoid","normal","B","1.130","4.627","54.131","29.171","0.940"
"SRR1324496","SRR8233129","G","Hs","11617","0","Muscle - Skeletal","normal","B","0.746","1.569","9.805","3.598","0.000"
"SRR1324519","SRR8233614","G","Hs","28414","6010","Pancreas","normal","B","0.864","0.581","24.323","3.035","1.137"
"SRR1324545","SRR8233227","G","Hs","33000","0","Heart - Atrial Appendage","normal","B","1.680","2.230","29.395","5.304","0.304"
"SRR1324564","NA","G","Hs","74420","0","Skin - Sun Exposed (Lower leg)","normal","B","1.687","1.324","62.023","16.192","0.279"
"SRR1325138","SRR8233690","G","Hs","43014","0","Skin - Sun Exposed (Lower leg)","normal","B","1.867","1.818","59.650","14.242","0.289"
"SRR1325161","SRR8233253","G","Hs","88849","0","Pituitary","normal","B","2.169","2.093","148.837","9.002","0.590"
"SRR1325182","NA","G","Hs","45894","0","Esophagus - Gastroesophageal Junction","normal","B","1.142","8.156","62.086","49.052","1.734"
"SRR1325201","SRR8233720","G","Hs","21524","0","Minor Salivary Gland","normal","B","1.026","0.385","54.443","4.291","0.328"
"SRR1325225","SRR8233142","G","Hs","17975","0","Muscle - Skeletal","normal","B","0.702","0.942","11.335","5.146","0.006"
"SRR1325247","SRR8233686","G","Hs","23688","0","Heart - Atrial Appendage","normal","B","0.827","0.923","14.545","3.044","0.241"
"SRR1325271","SRR8233259","G","Hs","52254","0","Esophagus - Mucosa","normal","B","1.228","1.307","51.858","6.892","0.404"
"SRR1325290","SRR8233248","G","Hs","46748","0","Liver","normal","B","2.007","21.326","20.997","3.057","0.028"
"SRR1325310","NA","G","Hs","39020","0","Artery - Tibial","normal","B","1.986","15.638","60.751","117.892","0.244"
"SRR1325332","SRR8233195","G","Hs","32568","0","Brain - Hypothalamus","normal","B","1.868","1.893","52.341","6.826","4.860"
"SRR1325353","SRR8233681","G","Hs","76203","0","Thyroid","normal","B","1.274","2.008","76.846","7.120","0.216"
"SRR1325377","SRR8233691","G","Hs","17313","0","Muscle - Skeletal","normal","B","0.483","0.382","7.765","4.053","0.037"
"SRR1325401","SRR8233145","G","Hs","20965","0","Brain - Spinal cord (cervical c-1)","normal","B","1.534","1.283","18.230","1.802","7.382"
"SRR1325423","SRR8233120","G","Hs","77201","0","Esophagus - Muscularis","normal","B","2.190","9.336","70.405","82.187","0.697"
"SRR1325446","SRR8233231","G","Hs","89217","0","Skin - Sun Exposed (Lower leg)","normal","B","1.560","0.803","69.680","14.258","0.205"
"SRR1325464","SRR8233215","G","Hs","27048","0","Heart - Left Ventricle","normal","B","0.959","0.545","16.118","2.843","0.091"
"SRR1325483","SRR8233237","G","Hs","54049","0","Kidney - Cortex","normal","B","2.092","2.151","20.267","1.492","0.202"
"SRR1325504","SRR8233713","G","Hs","20744","0","Heart - Left Ventricle","normal","B","0.854","0.478","12.105","2.689","0.106"
"SRR1325527","SRR8233631","G","Hs","126235","40268","Cells - EBV-transformed lymphocytes","normal","B","1.812","0.383","348.108","0.526","1.458"
"SRR1325559","SRR8233216","G","Hs","89154","0","Skin - Sun Exposed (Lower leg)","normal","B","1.711","1.780","62.450","14.723","0.275"
"SRR1325578","SRR8233233","G","Hs","65444","0","Esophagus - Muscularis","normal","B","2.356","9.208","76.562","73.287","4.517"
"SRR1325596","SRR8233677","G","Hs","56201","0","Cells - Transformed fibroblasts","normal","B","1.033","0.803","77.438","59.219","0.012"
"SRR1325620","SRR8233119","G","Hs","56703","0","Colon - Transverse","normal","B","1.138","1.021","37.063","2.645","0.010"
"SRR1325642","SRR8233712","G","Hs","55684","0","Esophagus - Gastroesophageal Junction","normal","B","1.457","7.953","65.044","98.336","0.943"
"SRR1325665","SRR8233682","G","Hs","112152","0","Brain - Cerebellar Hemisphere","normal","B","2.772","5.215","100.771","66.730","5.432"
"SRR1325690","SRR8233686","G","Hs","79153","0","Stomach","normal","B","1.214","2.827","66.663","22.708","1.376"
"SRR1325711","NA","G","Hs","32238","0","Cells - Transformed fibroblasts","normal","B","1.032","1.679","90.994","120.076","0.000"
"SRR1325733","NA","G","Hs","118796","0","Artery - Aorta","normal","B","3.343","19.997","92.108","50.373","0.185"
"SRR1325752","SRR8233229","G","Hs","32614","0","Adrenal Gland","normal","B","1.075","0.947","51.467","5.097","0.103"
"SRR1325771","SRR8233168","G","Hs","37242","0","Artery - Aorta","normal","B","1.547","13.161","73.362","68.399","0.083"
"SRR1325794","SRR8233626","G","Hs","84776","32006","Esophagus - Muscularis","normal","B","1.577","5.072","81.372","161.898","0.707"
"SRR1325826","SRR8233230","G","Hs","43805","0","Esophagus - Mucosa","normal","B","1.006","0.850","36.232","3.526","0.366"
"SRR1325847","SRR8233628","G","Hs","43135","13844","Cells - Transformed fibroblasts","normal","B","1.324","1.483","153.441","74.227","0.014"
"SRR1325871","SRR8233271","G","Hs","60593","0","Artery - Tibial","normal","B","2.074","2.770","110.919","19.275","0.240"
"SRR1325888","SRR8233221","G","Hs","116246","0","Lung","normal","B","2.494","4.589","188.811","66.656","1.987"
"SRR1325906","SRR8233211","G","Hs","42239","0","Adipose - Subcutaneous","normal","B","1.951","3.593","57.884","11.410","0.112"
"SRR1325927","SRR8233226","G","Hs","53183","0","Brain - Hypothalamus","normal","B","1.854","1.779","36.117","6.156","4.599"
"SRR1325944","SRR8233128","G","Hs","73410","0","Pituitary","normal","B","2.014","2.006","88.266","8.757","0.622"
"SRR1325964","SRR8233153","G","Hs","24722","0","Brain - Hippocampus","normal","B","1.719","1.298","18.043","1.414","11.558"
